"What is the 
     Supervised and Unsupervised Modeling with Machine Learning 
 course learning points?","Upon completion of the course, the participants will be able to:  
  * Explain the concept and applications of machine learning models for classification
  * Apply the machine learning workflow on additional algorithms
  * Apply unsupervised learning techniques for data exploration
  * Combine multiple machine learning models to improve performance metrics
  
* * *
  
"
"What are the 
     Supervised and Unsupervised Modeling with Machine Learning 
 course pre-requested knowledge?","This course is part of a series of courses for Machine Learning-driven data
science (MLDDS).
Each course in the series is aimed at a targeted capability development and
can be taken standalone. For example, the first course is not a pre-requisite
for the later course as long as you have demonstrated the requisite background
knowledge. There is a recommended ordering for taking these courses, but it is
not mandatory.
You will be required to pass an assessment to ensure that you have the
requisite background knowledge to learn the material. This assessment is
waived if you have completed these courses:
  * NICF - Python for Data, Ops, and Things 
  * NICF - Data and Feature Engineering for Machine Learning 

**What to Bring**
Please bring along your laptop during the training.
  * Specs: 8 GB RAM minimum
  * 16 GB RAM recommended
  * 64 GB storage 1280x1024 minimum screen resolution
  * Windows 10 or Later/Mac OSX 10.10 or Later (64-Bit OS Required)
  
* * *
  
"
"What are the 
     Supervised and Unsupervised Modeling with Machine Learning 
 price?","#### Self-sponsored
|
International Participants ****
|
S'poreans and PRs  
(aged 21 and above)
|
SkillsFuture Mid-Career Enhanced Subsidy1  
(S'poreans aged 40 and above)
|
Workfare Training Support2  
(S'poreans aged 35 and above, and earn ≤ $2,000 per month) ****  
  
---|---|---|---|---  
  
Full course fee
|
S$2800
|
S$2800
|
S$2800
|
S$2800  
  
SSG grant
|
-
|
(S$1960)
|
(S$1960)
|
(S$1960)  
  
Nett course fee
|
S$2800
|
S$840
|
S$840
|
S$840  
  
7% GST on nett course fee
|
S$196
|
S$58.80
|
S$58.80
|
S$58.80  
  
Total nett course fee payable, including GST
|
S$2996
|
S$898.80
|
S$898.80
|
S$898.80  
  
Less additional funding if eligible under various schemes
|
-
|
-
|
(S$560)
|
(S$700)  
  
**Total nett course fee payable, including GST** , after additional funding
from the various funding schemes
|
**S$2996**
|
**S$898.80**
|
**S$338.80**
|
**S$198.80**  
  
  
Singaporeans aged 25 and above can use their SkillsFuture Credit to pay for
price, apart from government subsidies. For more information, click
here.  
  
#### Company-sponsored
|
International Participants ****
|
S'poreans and PRs  
(aged 21 and above)
|
SkillsFuture Mid-Career Enhanced Subsidy1  
(S'poreans aged 40 and above)
|
Workfare Training Support2  
(S'poreans aged 35 and above, and earn ≤ $2,000 per month) ****
|
Enhanced Training Support for SMEs3 ****
|
Notes ****  
  
---|---|---|---|---|---|---  
  
Full course fee
|
S$2800
|
S$2800
|
S$2800
|
S$2800
|
S$2800
|  
  
SSG grant
|
-
|
-
|
(S$1960)
|
(S$1960)
|
(S$1960)
|  
  
Nett course fee
|
S$2800
|
S$840
|
S$840
|
S$840
|
S$840
|  
  
7% GST on nett course fee
|
S$196
|
S$58.80
|
S$58.80
|
S$58.80
|
S$58.80
|  
  
**Total nett course fee payable, including GST**
|
**S$2996**
|
**S$898.80**
|
****S$ ** **898.80********
|
****S$ ** **898.80********
|
**S$ ** **898.80******
|
**Fee payable to NUS-ISS**  
  
Less additional funding if eligible under various schemes#  
(company needs to submit training grant and claim via Skillsconnect)
|
-
|
-
|
(S$560)
|
(S$700)
|
(S$560)
|  
  
Total nett course fee payable, including GST, after additional funding from
the various funding schemes
|
-
|
-
|
S$338.80
|
S$198.80
|
S$338.80
|
Actual financial outlay by company  
  
### Various Funding Schemes
**1** **Mid-Career Enhanced Subsidy**
  * Singaporeans aged 40 and above may enjoy subsidies up to 90% of the price.
**2** **Workfare Training Support (WTS)**
  * Singaporeans aged 35 and above (13 years and above for Persons With Disabilities) and earn not more than $2,000 per month, may enjoy subsidies up to 95% of the price.
**3** **Enhanced Training Support**   **for**   **SMEs (ETSS)**
  * SME-sponsored employees (Singaporean Citizens and PRs) may enjoy subsidies up to 90% of the price. For more details, click on Enhanced Training Support for SMEs.
  
Course attendee is eligible for only one funding scheme.
#For company-sponsored participants, companies would need to pay upfront 30%
of the course fee to NUS-ISS and submit a training grant application for the
remaining eligible subsidies, and subsequently a claim in Skillsconnect. For
details, please refer to Skillsconnect guide 4.1 & 5.1.
This course is aligned to the National Infocomm Competency Framework (NICF)
and accredited by SSG. Absentee payroll and up to 70% SSG funding of the
course fee is available for eligible participants (Singapore Citizens and
Permanent Residents). Absentee payroll subsidy is available for eligible
companies and companies on a short work week system will receive the absentee
payroll subsidy based on their employees' current income. Please visit
www.ssg.gov.sg for full details.
  
  
  
* * *
  
"
"What is the 
     Data and Feature Engineering for Machine Learning 
 course learning points?","Upon completion of the course, the participants will be able to:  
  * Explain the applications of Machine Learning
  * Apply machine learning workflow to perform data engineering, feature engineering, and to train a simple machine learning model
  * Use industry-standard machine learning tools to perform data engineering, feature engineering, and to train a simple machine learning model
  * Evaluate and compare performance of machine learning models
  
* * *
  
"
"What are the 
     Data and Feature Engineering for Machine Learning 
 course pre-requested knowledge?","This course is part of a series of courses for Machine Learning-driven data
science (MLDDS).
Each course in the series is aimed at a targeted capability development and
can be taken standalone. For example, the first course is not a pre-requisite
for the later course as long as you have demonstrated the requisite background
knowledge. There is a recommended ordering for taking these courses, but it is
not mandatory.
You will be required to pass an assessment to ensure that you have the
requisite background knowledge to learn the material. This assessment is
waived if you have completed this course:
  * NICF - Python for Data, Ops, and Things 
**  
What to Bring**
Please bring along your laptop during the training.
  * Specs: 8 GB RAM minimum
  * 16 GB RAM recommended
  * 64 GB storage 1280x1024 minimum screen resolution
  * Windows 10 or Later/Mac OSX 10.10 or Later (64-Bit OS Required)
  
* * *
  
"
"What are the 
     Data and Feature Engineering for Machine Learning 
 price?","#### Self-sponsored
|
International Participants ****
|
S'poreans and PRs  
(aged 21 and above)
|
SkillsFuture Mid-Career Enhanced Subsidy1  
(S'poreans aged 40 and above)
|
Workfare Training Support2  
(S'poreans aged 35 and above, and earn ≤ $2,000 per month) ****  
  
---|---|---|---|---  
  
Full course fee
|
S$2800
|
S$2800
|
S$2800
|
S$2800  
  
SSG grant
|
-
|
(S$1960)
|
(S$1960)
|
(S$1960)  
  
Nett course fee
|
S$2800
|
S$840
|
S$840
|
S$840  
  
7% GST on nett course fee
|
S$196
|
S$58.80
|
S$58.80
|
S$58.80  
  
Total nett course fee payable, including GST
|
S$2996
|
S$898.80
|
S$898.80
|
S$898.80  
  
Less additional funding if eligible under various schemes
|
-
|
-
|
(S$560)
|
(S$700)  
  
**Total nett course fee payable, including GST** , after additional funding
from the various funding schemes
|
**S$2996**
|
**S$898.80**
|
**S$338.80**
|
**S$198.80**  
  
  
Singaporeans aged 25 and above can use their SkillsFuture Credit to pay for
price, apart from government subsidies. For more information, click
here.  
  
#### Company-sponsored
|
International Participants ****
|
S'poreans and PRs  
(aged 21 and above)
|
SkillsFuture Mid-Career Enhanced Subsidy1  
(S'poreans aged 40 and above)
|
Workfare Training Support2  
(S'poreans aged 35 and above, and earn ≤ $2,000 per month) ****
|
Enhanced Training Support for SMEs3 ****
|
Notes ****  
  
---|---|---|---|---|---|---  
  
Full course fee
|
S$2800
|
S$2800
|
S$2800
|
S$2800
|
S$2800
|  
  
SSG grant
|
-
|
-
|
(S$1960)
|
(S$1960)
|
(S$1960)
|  
  
Nett course fee
|
S$2800
|
S$840
|
S$840
|
S$840
|
S$840
|  
  
7% GST on nett course fee
|
S$196
|
S$58.80
|
S$58.80
|
S$58.80
|
S$58.80
|  
  
**Total nett course fee payable, including GST**
|
**S$2996**
|
**S$898.80**
|
****S$ ** **898.80********
|
****S$ ** **898.80********
|
**S$ ** **898.80******
|
**Fee payable to NUS-ISS**  
  
Less additional funding if eligible under various schemes#  
(company needs to submit training grant and claim via Skillsconnect)
|
-
|
-
|
(S$560)
|
(S$700)
|
(S$560)
|  
  
Total nett course fee payable, including GST, after additional funding from
the various funding schemes
|
-
|
-
|
S$338.80
|
S$198.80
|
S$338.80
|
Actual financial outlay by company  
  
### Various Funding Schemes
**1** **Mid-Career Enhanced Subsidy**
  * Singaporeans aged 40 and above may enjoy subsidies up to 90% of the price.
**2** **Workfare Training Support (WTS)**
  * Singaporeans aged 35 and above (13 years and above for Persons With Disabilities) and earn not more than $2,000 per month, may enjoy subsidies up to 95% of the price.
**3** **Enhanced Training Support**   **for**   **SMEs (ETSS)**
  * SME-sponsored employees (Singaporean Citizens and PRs) may enjoy subsidies up to 90% of the price. For more details, click on Enhanced Training Support for SMEs.
  
Course attendee is eligible for only one funding scheme.
#For company-sponsored participants, companies would need to pay upfront 30%
of the course fee to NUS-ISS and submit a training grant application for the
remaining eligible subsidies, and subsequently a claim in Skillsconnect. For
details, please refer to Skillsconnect guide 4.1 & 5.1.
This course is aligned to the National Infocomm Competency Framework (NICF)
and accredited by SSG. Absentee payroll and up to 70% SSG funding of the
course fee is available for eligible participants (Singapore Citizens and
Permanent Residents). Absentee payroll subsidy is available for eligible
companies and companies on a short work week system will receive the absentee
payroll subsidy based on their employees' current income. Please visit
www.ssg.gov.sg for full details.
  
  
* * *
  
"
"What is the 
     Sequence Modeling with Deep Learning 
 course learning points?","Upon completion of the course, the participants will be able to:  
  * Explain the concept and applications of deep learning on sequential information
  * Apply recurrent neural networks on time series and text data applications
  * Describe state of the art improvements such as Encoder/Decoder RNNs and Attention
  
* * *
  
"
"What are the 
     Sequence Modeling with Deep Learning 
 course pre-requested knowledge?","This course is part of a series of courses for Machine Learning-driven data
science (MLDDS).
Each course in the series is aimed at a targeted capability development and
can be taken standalone. For example, the first course is not a pre-requisite
for the later course as long as you have demonstrated the requisite background
knowledge. There is a recommended ordering for taking these courses, but it is
not mandatory.
You will be required to pass an assessment to ensure that you have the
requisite background knowledge to learn the material. This assessment is
waived if you have completed these courses:
  * NICF - Python for Data, Ops, and Things 
  * NICF - Data and Feature Engineering for Machine Learning 
  * NICF - Supervised and Unsupervised Modeling with Machine Learning 
  * NICF - Feature Extraction and Supervised Modeling with Deep Learning 
**  
What to Bring**
Please bring along your laptop during the training.
  * Specs: 8 GB RAM minimum
  * 16 GB RAM recommended
  * 64 GB storage 1280x1024 minimum screen resolution
  * Windows 10 or Later/Mac OSX 10.10 or Later (64-Bit OS Required)
  
* * *
  
"
"What are the 
     Sequence Modeling with Deep Learning 
 price?","#### Self-sponsored
|
International Participants ****
|
S'poreans and PRs  
(aged 21 and above)
|
SkillsFuture Mid-Career Enhanced Subsidy1  
(S'poreans aged 40 and above)
|
Workfare Training Support2  
(S'poreans aged 35 and above, and earn ≤ $2,000 per month) ****  
  
---|---|---|---|---  
  
Full course fee
|
S$2000
|
S$2000
|
S$2000
|
S$2000  
  
SSG grant
|
-
|
(S$1400)
|
(S$1400)
|
(S$1400)  
  
Nett course fee
|
S$2000
|
S$600
|
S$600
|
S$600  
  
7% GST on nett course fee
|
S$140
|
S$42
|
S$42
|
S$42  
  
Total nett course fee payable, including GST
|
S$2140
|
S$642
|
S$642
|
S$642  
  
Less additional funding if eligible under various schemes
|
-
|
-
|
(S$400)
|
(S$500)  
  
**Total nett course fee payable, including GST** , after additional funding
from the various funding schemes
|
**S$2140**
|
**S$642**
|
**S$242**
|
**S$142**  
  
  
Singaporeans aged 25 and above can use their SkillsFuture Credit to pay for
price, apart from government subsidies. For more information, click
here.  
  
#### Company-sponsored
|
International Participants ****
|
S'poreans and PRs  
(aged 21 and above)
|
SkillsFuture Mid-Career Enhanced Subsidy1  
(S'poreans aged 40 and above)
|
Workfare Training Support2  
(S'poreans aged 35 and above, and earn ≤ $2,000 per month) ****
|
Enhanced Training Support for SMEs3 ****
|
Notes ****  
  
---|---|---|---|---|---|---  
  
Full course fee
|
S$2000
|
S$2000
|
S$2000
|
S$2000
|
S$2000
|  
  
SSG grant
|
-
|
(S$1400)
|
(S$1400)
|
(S$1400)
|
(S$1400)
|  
  
Nett course fee
|
S$2000
|
S$600
|
S$600
|
S$600
|
S$600
|  
  
7% GST on nett course fee
|
S$140
|
S$42
|
S$42
|
S$42
|
S$42
|  
  
**Total nett course fee payable, including GST**
|
**S$2140**
|
**S$642**
|
****S$ **642******
|
****S$ **642******
|
**S$ **642****
|
**Fee payable to NUS-ISS**  
  
Less additional funding if eligible under various schemes#  
(company needs to submit training grant and claim via Skillsconnect)
|
-
|
-
|
(S$400)
|
(S$500)
|
(S$400)
|  
  
Total nett course fee payable, including GST, after additional funding from
the various funding schemes
|
-
|
-
|
S$242
|
S$142
|
S$242
|
Actual financial outlay by company  
  
### Various Funding Schemes
**1** **Mid-Career Enhanced Subsidy**
  * Singaporeans aged 40 and above may enjoy subsidies up to 90% of the price.
**2** **Workfare Training Support (WTS)**
  * Singaporeans aged 35 and above (13 years and above for Persons With Disabilities) and earn not more than $2,000 per month, may enjoy subsidies up to 95% of the price.
**3** **Enhanced Training Support**   **for**   **SMEs (ETSS)**
  * SME-sponsored employees (Singaporean Citizens and PRs) may enjoy subsidies up to 90% of the price. For more details, click on Enhanced Training Support for SMEs.
  
Course attendee is eligible for only one funding scheme.
#For company-sponsored participants, companies would need to pay upfront 30%
of the course fee to NUS-ISS and submit a training grant application for the
remaining eligible subsidies, and subsequently a claim in Skillsconnect. For
details, please refer to Skillsconnect guide 4.1 & 5.1.
This course is aligned to the National Infocomm Competency Framework (NICF)
and accredited by SSG. Absentee payroll and up to 70% SSG funding of the
course fee is available for eligible participants (Singapore Citizens and
Permanent Residents). Absentee payroll subsidy is available for eligible
companies and companies on a short work week system will receive the absentee
payroll subsidy based on their employees' current income. Please visit
www.ssg.gov.sg for full details.
  
  
* * *
  
"
"What is the 
     Feature Extraction and Supervised Modeling with Deep Learning 
 course learning points?","Upon completion of the course, the participants will be able to:  
  * Compare the difference between Deep Learning and Machine Learning
  * Explain the applications of deep learning
  * Use industry standard deep learning frameworks to create deep learning models
  * Adapt existing deep learning models to new applications
  
* * *
  
"
"What are the 
     Feature Extraction and Supervised Modeling with Deep Learning 
 course pre-requested knowledge?","This course is part of a series of courses for Machine Learning-driven data
science (MLDDS).
Each course in the series is aimed at a targeted capability development and
can be taken standalone. For example, the first course is not a pre-requisite
for the later course as long as you have demonstrated the requisite background
knowledge. There is a recommended ordering for taking these courses, but it is
not mandatory.
You will be required to pass an assessment to ensure that you have the
requisite background knowledge to learn the material. This assessment is
waived if you have completed these courses:
  * NICF - Python for Data, Ops, and Things 
  * NICF - Data and Feature Engineering for Machine Learning 
  * NICF - Supervised and Unsupervised Modeling with Machine Learning 

**What to Bring**
Please bring along your laptop during the training.
  * Specs: 8 GB RAM minimum
  * 16 GB RAM recommended
  * 64 GB storage 1280x1024 minimum screen resolution
  * Windows 10 or Later/Mac OSX 10.10 or Later (64-Bit OS Required)
  
* * *
  
"
"What are the 
     Feature Extraction and Supervised Modeling with Deep Learning 
 price?","#### Self-sponsored
|
International Participants ****
|
S'poreans and PRs  
(aged 21 and above)
|
SkillsFuture Mid-Career Enhanced Subsidy1  
(S'poreans aged 40 and above)
|
Workfare Training Support2  
(S'poreans aged 35 and above, and earn ≤ $2,000 per month) ****  
  
---|---|---|---|---  
  
Full course fee
|
S$2400
|
S$2400
|
S$2400
|
S$2400  
  
SSG grant
|
-
|
(S$1680)
|
(S$1680)
|
(S$1680)  
  
Nett course fee
|
S$2400
|
S$720
|
S$720
|
S$720  
  
7% GST on nett course fee
|
S$168
|
S$50.40
|
S$50.40
|
S$50.40  
  
Total nett course fee payable, including GST
|
S$2568
|
S$770.40
|
S$770.40
|
S$770.40  
  
Less additional funding if eligible under various schemes
|
-
|
-
|
(S$480)
|
(S$600)  
  
**Total nett course fee payable, including GST** , after additional funding
from the various funding schemes
|
**S$2568**
|
**S$770.40**
|
**S$290.40**
|
**S$170.40**  
  
  
Singaporeans aged 25 and above can use their SkillsFuture Credit to pay for
price, apart from government subsidies. For more information, click
here.  
  
#### Company-sponsored
|
International Participants ****
|
S'poreans and PRs  
(aged 21 and above)
|
SkillsFuture Mid-Career Enhanced Subsidy1  
(S'poreans aged 40 and above)
|
Workfare Training Support2  
(S'poreans aged 35 and above, and earn ≤ $2,000 per month) ****
|
Enhanced Training Support for SMEs3 ****
|
Notes ****  
  
---|---|---|---|---|---|---  
  
Full course fee
|
S$2400
|
S$2400
|
S$2400
|
S$2400
|
S$2400
|  
  
SSG grant
|
-
|
(S$1680)
|
(S$1680)
|
(S$1680)
|
(S$1680)
|  
  
Nett course fee
|
S$2400
|
S$720
|
S$720
|
S$720
|
S$720
|  
  
7% GST on nett course fee
|
S$168
|
S$50.40
|
S$50.40
|
S$50.40
|
S$50.40
|  
  
**Total nett course fee payable, including GST**
|
**S$2568**
|
**S$770.40**
|
****S$ **770.40******
|
****S$ **770.40******
|
**S$ **770.40****
|
**Fee payable to NUS-ISS**  
  
Less additional funding if eligible under various schemes#  
(company needs to submit training grant and claim via Skillsconnect)
|
-
|
-
|
(S$480)
|
(S$600)
|
(S$480)
|  
  
Total nett course fee payable, including GST, after additional funding from
the various funding schemes
|
-
|
-
|
S$290.40
|
S$170.40
|
S$290.40
|
Actual financial outlay by company  
  
### Various Funding Schemes
**1** **Mid-Career Enhanced Subsidy**
  * Singaporeans aged 40 and above may enjoy subsidies up to 90% of the price.
**2** **Workfare Training Support (WTS)**
  * Singaporeans aged 35 and above (13 years and above for Persons With Disabilities) and earn not more than $2,000 per month, may enjoy subsidies up to 95% of the price.
**3** **Enhanced Training Support**   **for**   **SMEs (ETSS)**
  * SME-sponsored employees (Singaporean Citizens and PRs) may enjoy subsidies up to 90% of the price. For more details, click on Enhanced Training Support for SMEs.
  
Course attendee is eligible for only one funding scheme.
#For company-sponsored participants, companies would need to pay upfront 30%
of the course fee to NUS-ISS and submit a training grant application for the
remaining eligible subsidies, and subsequently a claim in Skillsconnect. For
details, please refer to Skillsconnect guide 4.1 & 5.1.
This course is aligned to the National Infocomm Competency Framework (NICF)
and accredited by SSG. Absentee payroll and up to 70% SSG funding of the
course fee is available for eligible participants (Singapore Citizens and
Permanent Residents). Absentee payroll subsidy is available for eligible
companies and companies on a short work week system will receive the absentee
payroll subsidy based on their employees' current income. Please visit
www.ssg.gov.sg for full details.
  
  
* * *
  
"
"What is 
    Software Systems
?","## A focus for advanced education and applied research in Software
Engineering, Design and Development, linking academic theory to industry
practice
In today's modern age, software is the fuel of the technology engine. Without
it there would be no social media, internet TV or radio and smartphones,
amongst others. We would still be relying on traditional print media for news
and when it comes to personal entertainment, we would be making our way to the
shop for our dose of music CDs. e-Commerce would be non-existent and life as
we know it would not have progressed to what it has become today.
As technology becomes an essential part of our daily lives, what separates one
technology from another is its software. It is the key component that
determines a technology's user-friendly capability and, in most instance,
making it fun to use as well. There's no denying that we are in the golden age
of software. Development and design are the foundations of truly successful
and applicable software.
One of the tenets of software development is that skill beats scale every
time. A small core team of highly skilled software architects and developers
can indeed deliver high impact high resilience systems faster and better than
a large team of less experienced workers.
NUS-ISS offers an extensive range of core courses to equip IT professionals
with the necessary and important tools to elevate their competency and
increase their capabilities, enabling them to make even more significant
contributions to their organisations.
The Software Systems training curriculum is aligned with national focus areas
and national training frameworks, which enables us to offer courses that are
relevant and timely to the demands of today's technology-driven business
environments.
If you are interested to take your Software Engineering & Design career
further, you may wish to explore our Master of Technology in Software
Engineering programme.
"
"Can you give me an overview of 
    NUS-ISS Certificate in Digital Solutions Development – Design 
?","## Overview
This course will cover the Application Development Life Cycle using object
oriented development technique with UML. You will learn how to analyse and
design IT solutions that address business problems as well as the soft-skills
required when analysing and designing IT solutions. This includes requirement
gathering using fact gathering techniques such as survey, observation and
interviews. You will also acquire basic IT project management skills based on
Agile practices.
"
"What is the 
    NUS-ISS Certificate in Digital Solutions Development – Design 
 course key takeaway?","At the end of the course, participants will be able to:  
  * Understand user requirements through requirement gathering techniques
  * Define the scope of IT solutions and how they can resolve business problems
  * Design the back-end components supporting the solutions to be implemented in the distributed computing infrastructure
  * Present their design using a set of recognised annotation and tools
  * Plan and manage the project schedule and resources required to deliver the solutions through the agile way
**Certificate**  
Participants will be awarded with NUS-ISS Certificate in Digital Solutions
Development - Design  at the end of the course.
  
* * *
  
"
"What will be covered in this 
    NUS-ISS Certificate in Digital Solutions Development – Design 
 course?","  * Understanding business needs
  * Requirement Analysis and Gathering
  * Design thinking through user experience design techniques
  * User interface design for both Web & Mobile
  * System Design
  * Project Management using agile principles and mindset
**Format**  
Lectures and workshop  
  
**Certificate of Completion**  
The ISS Certificate of Completion will be issued to participants who have
attended at least 75% of the course.  
**  
WSQ Assessment**
* Broad Schedule of Assessment: During and end of course 
* Passing Criteria: Generally achieve above 50% marks for workshop, course assignments and written examination 
* Assessment Method: Workshop, course assignments and written examination
  
Upon passing the assessment, Statement of Attainment (SOAs) will be issued to
certify that the participant has passed the following Competency Standard(s) :
* ICT-PMT-3001-1.1 Business Needs Analysis
* ICT-PMT-4001-1.1 Business Needs Analysis
* ICT-PMT-5001-1.1 Business Needs Analysis
* ICT-DES-4006-1.1 Solution Architecture
* ICT-DES-4005-1.1 Software Design
  
Participants may need to attend additional coaching sessions and re-
assessments if they do not pass the required competency standard(s).  
  
ISS reserves the right not to disclose any information on the course
assessment process.  
  
Participants are required to pass the assessment in one sitting and achieve an
overall of 60% for workshop and examination if they wish to take the NUS
Graduate Diploma in Systems Analysis - Capstone & Internship, to be awarded
the NUS Graduate Diploma in Systems Analysis.  
  

  
* * *
  
"
"Can you give me an overview of 
    NUS-ISS Certificate in Digital Solutions Development – Foundations 
?","## Overview
This unit lays the foundation for programming and developing of system of
records. This course will cover programming concepts using the C# Language as
the vehicle. You will learn about Object Oriented Programming and acquire the
technical knowledge necessary for developing a User Interface for Business
Systems using Visual Studio.Net. The curriculum also covers the implementation
of client/server development on .NET data objects with Visual Studio as the
client side programming tool, ADO.NET as the enabling middleware, and RDBMS as
the database server. It will also include the development web application
using ASP.NET
"
"What is the 
    NUS-ISS Certificate in Digital Solutions Development – Foundations 
 course key takeaway?","At the end of the course, participants will be able to:
  * Write programmes using C# with Visual Studio
  * Building front end web pages using HTML Form, CSS and Javascript 
  * Data Analysis and Design
  * Building database, storing and retrieving data with SQL
  * Build n-tier enterprise solutions using ASP.NET to link up client and server side components as well as databases
**Certificate**  
Participants will be awarded with NUS-ISS Certificate in Digital
Solutions Development - Foundations  at the end of the course.
  
* * *
  
"
"What will be covered in this 
    NUS-ISS Certificate in Digital Solutions Development – Foundations 
 course?","  * Fundamentals of Programming using C#
  * Object Oriented Programming using C#
  * Data modelling 
  * SQL Programming
  * ASP MVC web applications using Entity Framework (EF) with C#
**Format**  
Lectures and workshop
**Certificate of Completion**  
The ISS Certificate of Completion will be issued to participants who have
attended at least 75% of the course.  
  
**WSQ Assessment**  
  * Broad Schedule of Assessment: During and end of course
  * Passing Criteria: Generally achieve above 50% marks for workshop, course assignments and written examination.
  * Assessment Method: Workshop, course assignments and written examination
Upon passing the assessment, Statement of Attainment (SOAs) will be issued to
certify that the participant has passed the following Competency Standard(s):
  * ICT-DIT-3002-1.1 Applications Development
  * ICT-OUS-4006-1.1 Database Administration
  * ICT-DES-3001-1.1 Data Design
  * ICT-DES-4008-1.1 User Interface Design
  * ICT-DIT-3015-1.1 Software Testing
Participants may need to attend additional coaching sessions and re-
assessments if they do not pass the required competency standard(s).  
  
ISS reserves the right not to disclose any information on the course
assessment process.  
  
Participants are required to pass the assessment in one sitting and achieve an
overall of 60% for workshop and examination if they wish to take the NUS
Graduate Diploma in Systems Analysis - Capstone & Internship, to be awarded
the NUS Graduate Diploma in Systems Analysis.
  
* * *
  
"
"Can you give me an overview of 
    NUS-ISS Certificate in Digital Solutions Development – Web Applications 
?","## Overview
The course imparts the techniques and engineering skills needed for the end-
to-end design, architecture, implementation, persistence and testing an
enterprise web application. In this module, you will learn how to develop
system of engagement using Java and JS components. You will also learn how to
apply these newly acquired proficiencies by developing full stack web
application project using Java Enterprise Edition (Java EE) for the Server
Side and Java Script for the Client Side Libraries. The course covers a wide
range of design concepts, development abilities, and integration skills, from
analysing the requirements to implementing a complete solution.
"
"What is the 
    NUS-ISS Certificate in Digital Solutions Development – Web Applications 
 course key takeaway?","At the end of the course, participants will be able to:  
  * Understand fundamentals of Object-Oriented Programming in Java SE (Standard edition), including defining classes, invoking methods, using libraries, etc.
  * Understand the functional programming paradigms and lambda expressions available in the new Java SE (Standard edition). 
  * Appreciate engineering issues in the development of an enterprise grade web application, such as design principles, use of appropriate patterns and practices, internationalization, validation, form processing, resource constraints, connection pooling, maintainability, dependability and scalability using Java EE (Enterprise edition) components.
  * Understand and implement the application layers, specific customized components, services, user roles and the standard libraries via annotations or APIs.
  * Implement a clean server side web application using the 'Model View Controller' structure comprising of standard Java EE components such as Servlets, JSP (Java Server Pages), EL (Expression Language), CDI (Container Dependency Injection) and standard tag libraries.
  * Augment the above applications to Spring MVC and Spring WebFlux to support both synchronous and asynchronous web application architecture using more sophisticated components such as view templates, responsive web components, server side form handling, spring boot annotations and REST based web services.
  * Build an effective and robust persistence layer with JPA repositories, use the popular Hibernate framework, understand Object-Relational mapping for simple as complex object persistence. 
  * Understand and use the extensive JPA Query language to access data from the above persistence layer. Learn to use the Spring Data extensions to extend persistence to NoSQL data storage.
  * Apply design patterns and best practices to improve the robustness and maintainability of applications
  * Improve web forms by designing validation of useful interface elements (example date pickers and range sliders) with server side as well as client side components. 
  * Understand and employ responsive web design patterns and best practices for building user-centric and device sensitive user interfaces
  * Leverage client side technologies such as React JS or Angular JS framework to help reorganise device centric codes into reusable modules and view components thereby making the application maintainable
  * Use the cascaded style sheet CSS latest features to design better user experience.
**Certificate**  
Participants will be awarded with NUS-ISS Certificate in Digital Solutions
Development - Web Applications  at the end of the course.
  
* * *
  
"
"What will be covered in this 
    NUS-ISS Certificate in Digital Solutions Development – Web Applications 
 course?","  * JAVA SE (Standard edition) Object and Functional Fundamentals.
  * Implement layers, components, services, roles and APIs in Java EE (Enterprise edition).
  * Implement persistence architecture using Java Persistence Architecture (JPA).
  * Implement Spring Boot framework to structure the application with more sophisticated responsive web, big data and cloud extensions. 
  * Apply design patterns and best practices to improve the robustness and maintainability of applications.
  * Understand and employ responsive web design patterns using cascading style sheet and JS frameworks.
**Format**  
Lectures and workshop  
  
**Certificate of Completion**  
The ISS Certificate of Completion will be issued to participants who have
attended at least 75% of the course.  
  
**WSQ Assessment**
* Broad Schedule of Assessment: During and end of course 
* Passing Criteria: Generally achieve above 50% marks for workshop, course assignments and written examination.
* Assessment Method: Workshop, course assignments and written examination
  
Upon passing the assessment, Statement of Attainment (SOAs) will be issued to
certify that the participant has passed the following Competency Standard(s) :
* ICT-DIT-4002-1.1 Applications Development
* ICT-DIT-3002-1.1 Applications Development
  
  
Participants may need to attend additional coaching sessions and re-
assessments if they do not pass the required competency standard(s).  
  
ISS reserves the right not to disclose any information on the course
assessment process.  
  
Participants are required to pass the assessment in one sitting and achieve an
overall of 60% for workshop and examination if they wish to take the NUS
Graduate Diploma in Systems Analysis - Capstone & Internship, to be awarded
the NUS Graduate Diploma in Systems Analysis.
  
* * *
  
"
"Can you give me an overview of 
    NUS-ISS Certificate in Digital Solutions Development - Mobility Applications 
?","## Overview
In this module, you will learn how to develop system of insights using Python
with machine learning as well as native mobile apps using the Android
Development Platform.  
"
"What is the 
    NUS-ISS Certificate in Digital Solutions Development - Mobility Applications 
 course key takeaway?","At the end of the course, participants will be able to:  
  * Develop server-side application with machine learning capability with Python
  * Publish server-side functionality as REST API with Python
  * Understand popular machine learning models such as k-nearest neighbors, random forest, logistic regression, k-means, naive Bayes and artificial neural network
  * Build and evaluate performance of machine learning models using Python
  * Understand Android programming framework
  * Develop and package Android application using Android Studio
  * Store application data in Android device
  * Integrate Android application with server-side functionality for full stack development
**Certificate**  
Participants will be awarded with NUS-ISS Certificate in Digital Solutions
Development - Mobility Applications  at the end of the course.
  
  
* * *
  
"
