"What is the 
     Reasoning Systems 
 course key takeaway?","Upon completion of the course, participants will be able to:
  * Identify real world business use cases and applications of advanced intelligent reasoning systems.
  * Integrate advanced artificial intelligence enablers in reasoning systems, including heuristic search, constraint satisfaction, simulation assisted learning, evolutionary computation, optimization, planning, system integration, programming, data mining and machine learning algorithms.
  * Decompose complex business/industry scenarios into sub problems to be solved by assembling cooperative intelligent subsystems.
  * Architect hybrid reasoning system by evaluating suitable artificial intelligence techniques and system integration techniques to solve complex problem under business constraints.
  
* * *
  
"
"Who should attend 
     Reasoning Systems 
 course ?","This course will be useful for:
  * Operation Managers, Business Unit Managers, and Business Professionals who want to learn the use cases and benefits of AI powered intelligent business reasoning systems and core concepts.
  * IT Managers, Enterprise Architects, Application Solution Architects, System Integrators, and Technology Consultants who want to design and integrate hybrid business reasoning solutions 
  * IT Analysts who need optimize business resource management using artificial intelligence
  * Data Scientists, Data Engineers, and Data Specialists who want to use AI techniques to reinforce data analytics.
  * IT professionals who want to practice contemporary AI toolsets
"
"What are the 
     Reasoning Systems 
 course pre-requsites?","This is an advanced course with limited in-class coaching of computer
programming. Participants with computer programming ability would benefit more
during hands-on workshops and project submission as part of course assessment.
  * Participants are required to bring their own internet enabled computing device & power charger to access and download e-courseware in PDF e-copies. This course issues only PDF e-courseware without paper-courseware (Go Green).
  * Participants, who prefer using their own laptop/computer during course workshops,should preinstall iss-vm virtual machine (about 30 GB in size) into own device before course start date.
Participants who attended Machine Reasoning   course as a
prerequisite would transit smoother into this course.
Participants who have not attended Machine Reasoning  course could
self-assess these essential abilities:
  * Able to **use** computer keyboard and mouse, Windows or Linux or MacOS, Microsoft Office or LibreOffice.
  * Able to **read** software source code written in **one** or more programming languages, e.g. web application, class diagram, extensible markup language (XML)
  * Able to **write** or **convert** source code into Java, e.g. score calculation Java example: CloudBalancingEasyScoreCalculator.java
  * Able to **write** business rules, e.g. score calculation Drools rule example: cloudBalancingScoreRules.drl
  * Able to **operate** **one** or more prevalent integrated development environment (IDE), e.g. Eclipse, IntelliJ, etc. 
  * Able to **operate** **one** or more prevalent data mining software, e.g. RStudio, Orange, Weka, MATLAB, SPSS, SAS, etc. 
  * Able to **calculate** basic probability.
  * **Aware** of decision tree, RESTful API, systems development life cycle (SDLC), unified modeling language (UML), client-server software architecture, VMware and/or VirtualBox
  
* * *
  
"
"What will be covered in this 
     Reasoning Systems 
 course?","This course will cover:  
Day 1
  * Reasoning Systems Overview
  * Uninformed Search Techniques
  * Search Representation Workshop
Day 2
  * Informed Search Techniques
  * Search Based Intelligent Applications
  * Search Reasoning Workshop
Day 3
  * Reasoning using Optimization Techniques
  * Optimization Based Intelligent Applications
  * Optimization Workshop
Day 4
  * Knowledge Discovery Using Data Mining / Computer Algorithms 
  * Knowledge Discovery Intelligent Applications
  * Knowledge Discovery Workshop
Day 5
  * Hybrid Reasoning Systems
  * Hybrid Reasoning Systems Workshop
  * Course Assessment
  
* * *
  
"
"What are the 
     Reasoning Systems 
 course fees?","#### Self-sponsored
|
International Participants ****
|
S'poreans and PRs  
(aged 21 and above)
|
SkillsFuture Mid-Career Enhanced Subsidy1  
(S'poreans aged 40 and above)
|
Workfare Training Support2  
(S'poreans aged 35 and above, and earn ≤ $2,000 per month) ****  
  
---|---|---|---|---  
  
Full course fee
|
S$4500
|
S$4500
|
S$4500
|
S$4500  
  
SSG grant
|
-
|
(S$3150)
|
(S$3150)
|
(S$3150)  
  
Nett course fee
|
S$4500
|
S$1350
|
S$1350
|
S$1350  
  
7% GST on nett course fee
|
S$315
|
S$94.50
|
S$94.50
|
S$94.50  
  
Total nett course fee payable, including GST
|
S$4815
|
S$1444.50
|
S$1444.50
|
S$1444.50  
  
Less additional funding if eligible under various schemes
|
-
|
-
|
(S$900)
|
(S$1125)  
  
**Total nett course fee payable, including GST** , after additional funding
from the various funding schemes
|
**S$4815**
|
**S$1444.50**
|
**S$544.50**
|
**S$319.50**  
  
  
Singaporeans aged 25 and above can use their SkillsFuture Credit to pay for
course fees, apart from government subsidies. For more information, click
here.  
  
#### Company-sponsored
|
International Participants ****
|
S'poreans and PRs  
(aged 21 and above)
|
SkillsFuture Mid-Career Enhanced Subsidy1  
(S'poreans aged 40 and above)
|
Workfare Training Support2  
(S'poreans aged 35 and above, and earn ≤ $2,000 per month) ****
|
Enhanced Training Support for SMEs3 ****
|
Notes ****  
  
---|---|---|---|---|---|---  
  
Full course fee
|
S$4500
|
S$4500
|
S$4500
|
S$4500
|
S$4500
|  
  
SSG grant
|
-
|
(S$3150)
|
(S$3150)
|
(S$3150)
|
(S$3150)
|  
  
Nett course fee
|
S$4500
|
S$1350
|
S$1350
|
S$1350
|
S$1350
|  
  
7% GST on nett course fee
|
S$315
|
S$94.50
|
S$94.50
|
S$94.50
|
S$94.50
|  
  
**Total nett course fee payable, including GST**
|
**S$4815**
|
**S$1444.50**
|
****S$1444.50****
|
****S$1444.50****
|
****S$1444.50****
|
**Fee payable to NUS-ISS**  
  
Less additional funding if eligible under various schemes#  
(company needs to submit training grant and claim via Skillsconnect)
|
-
|
-
|
(S$900)
|
(S$1125)
|
(S$900)
|  
  
Total nett course fee payable, including GST, after additional funding from
the various funding schemes
|
-
|
-
|
S$544.50
|
S$319.50
|
S$544.50
|
Actual financial outlay by company  
  
### Various Funding Schemes
**1** **Mid-Career Enhanced Subsidy**
  * Singaporeans aged 40 and above may enjoy subsidies up to 90% of the course fees.
**  
2** **Workfare Training Support (WTS)**
  * Singaporeans aged 35 and above (13 years and above for Persons With Disabilities) and earn not more than $2,000 per month, may enjoy subsidies up to 95% of the course fees.
**  
3** **Enhanced Training Support**   **for**   **SMEs (ETSS)**
  * SME-sponsored employees (Singaporean Citizens and PRs) may enjoy subsidies up to 90% of the course fees. For more details, click on Enhanced Training Support for SMEs.
  
Course attendee is eligible for only one funding scheme.
#For company-sponsored participants, companies would need to pay upfront 30%
of the course fee to NUS-ISS and submit a training grant application for the
remaining eligible subsidies, and subsequently a claim in Skillsconnect. For
details, please refer to Skillsconnect guide 4.1 & 5.1.
This course is aligned to the National Infocomm Competency Framework (NICF)
and accredited by SSG. Absentee payroll and up to 70% SSG funding of the
course fee is available for eligible participants (Singapore Citizens and
Permanent Residents). Absentee payroll subsidy is available for eligible
companies and companies on a short work week system will receive the absentee
payroll subsidy based on their employees' current income. Please visit
www.ssg.gov.sg for full details.
  
  
* * *
  
"
"What are the certs obtained from 
     Reasoning Systems 
 course?","The ISS Certificate of Completion will be issued to participants who have
attended at least 75% of the course.
**WSQ Assessment**
  * Broad Schedule of Assessment: During the course
  * Assessment Method: Workshops and written assessment (open book)
  * Passing Criteria - Workshop: Participants are to achieve objectives in the workshop(s). Written assessment: Generally, participants are to achieve above 50% in the individual written assessment(s).
Upon passing the assessment, Statement of Attainment (SOAs) will be issued to
certify that the participant has passed the following Competency Standard(s):
  * ICT-DIT-5001-1.1 Analytics and Computational Modelling
Participants may need to attend additional coaching sessions and re-
assessments if they do not pass the required competency standards. ISS
reserves the right not to disclose any information on the course assessment
process.
  
* * *
  
"
"Can you give me an overview of 
     Problem Solving using Pattern Recognition 
?","## Overview
Pattern recognition is one of the most important areas of Artificial
Intelligence. It is a branch of machine learning that focuses on the
recognition of patterns and regularities in data. Pattern recognition systems
can be trained from labelled training data through supervised learning and or
unlabelled data through unsupervised learning.
Pattern recognition has been widely used to solve many real-world problems
such as image processing, speech recognition, data mining, business analytics,
etc. There are many pattern recognition techniques available to perform
different tasks such as regression, classification, clustering, etc. using
various statistical and machine learning algorithms.
This course will be useful for participants to acquire pattern recognition
knowledge. It will help participants analyse data more effectively by deriving
useful hidden patterns in the data. Participants will also learn how to select
and apply the most suitable pattern recognition techniques to solve the given
problems and develop pattern recognition systems.
This course is part of the Artificial Intelligence and Graduate Certificate in
Pattern Recognition Systems Series offered by NUS-ISS
"
"What is the 
     Problem Solving using Pattern Recognition 
 course key takeaway?","At the end of the course, participants will be able to:  
  
* Model an applied problem as a pattern recognition task 
* Identify suitable pattern recognition techniques to solve the given problem 
* Assess and compare alternative pattern recognition methods for a given task 
* Analyse the results and suggest the possible improvement 
  
* * *
  
"
"Who should attend 
     Problem Solving using Pattern Recognition 
 course ?","This course is for:  
* IT professionals who need to apply pattern recognition techniques for developing intelligent systems for varied applications, including machine vision, business analytics, etc. 
* IT professionals who wish to obtain knowledge in pattern recognition to add more value and insights to their systems/solutions. 
* Domain specialists and others who plan to undertake pattern recognition projects. 
  
"
"What are the 
     Problem Solving using Pattern Recognition 
 course pre-requsites?","* Participants should be familiar with Python programming knowledge. Participants with limited knowledge may consider acquiring them via Python for Data, Ops and Things .
* Foundational knowledge in statistics is strongly recommended. Participants with limited knowledge may consider acquiring them via Statistics Bootcamp  course
  
* * *
  
"
"What will be covered in this 
     Problem Solving using Pattern Recognition 
 course?","* Introduction to problem solving using pattern recognition 
* Solving classification and prediction problems 
* Solving clustering and anomaly detection problems 
* Component analysis and dimension reduction 
* Deep learning basics 
* Practical case studies and workshops 
  
* * *
  
"
"What are the 
     Problem Solving using Pattern Recognition 
 course fees?","#### Self-sponsored
|
International Participants ****
|
S'poreans and PRs  
(aged 21 and above)
|
SkillsFuture Mid-Career Enhanced Subsidy1  
(S'poreans aged 40 and above)
|
Workfare Training Support2  
(S'poreans aged 35 and above, and earn ≤ $2,000 per month) ****  
  
---|---|---|---|---  
  
Full course fee
|
S$4500
|
S$4500
|
S$4500
|
S$4500  
  
SSG grant
|
-
|
(S$3150)
|
(S$3150)
|
(S$3150)  
  
Nett course fee
|
S$4500
|
S$1350
|
S$1350
|
S$1350  
  
7% GST on nett course fee
|
S$315
|
S$94.50
|
S$94.50
|
S$94.50  
  
Total nett course fee payable, including GST
|
S$4815
|
S$1444.50
|
S$1444.50
|
S$1444.50  
  
Less additional funding if eligible under various schemes
|
-
|
-
|
(S$900)
|
(S$1125)  
  
**Total nett course fee payable, including GST** , after additional funding
from the various funding schemes
|
**S$4815**
|
**S$1444.50**
|
**S$544.50**
|
**S$319.50**  
  
  
Singaporeans aged 25 and above can use their SkillsFuture Credit to pay for
course fees, apart from government subsidies. For more information, click
here.  
  
#### Company-sponsored
|
International Participants ****
|
S'poreans and PRs  
(aged 21 and above)
|
SkillsFuture Mid-Career Enhanced Subsidy1  
(S'poreans aged 40 and above)
|
Workfare Training Support2  
(S'poreans aged 35 and above, and earn ≤ $2,000 per month) ****
|
Enhanced Training Support for SMEs3 ****
|
Notes ****  
  
---|---|---|---|---|---|---  
  
Full course fee
|
S$4500
|
S$4500
|
S$4500
|
S$4500
|
S$4500
|  
  
SSG grant
|
-
|
(S$3150)
|
(S$3150)
|
(S$3150)
|
(S$3150)
|  
  
Nett course fee
|
S$4500
|
S$1350
|
S$1350
|
S$1350
|
S$1350
|  
  
7% GST on nett course fee
|
S$315
|
S$94.50
|
S$94.50
|
S$94.50
|
S$94.50
|  
  
**Total nett course fee payable, including GST**
|
**S$4815**
|
**S$1444.50**
|
**S$ **1444.50****
|
**S$ **1444.50****
|
**S$ **1444.50****
|
**Fee payable to NUS-ISS**  
  
Less additional funding if eligible under various schemes#  
(company needs to submit training grant and claim via Skillsconnect)
|
-
|
-
|
(S$900)
|
(S$1125)
|
(S$900)
|  
  
Total nett course fee payable, including GST, after additional funding from
the various funding schemes
|
-
|
-
|
S$544.50
|
S$319.50
|
S$544.50
|
Actual financial outlay by company  
  
### Various Funding Schemes
**1** **Mid-Career Enhanced Subsidy**
  * Singaporeans aged 40 and above may enjoy subsidies up to 90% of the course fees.
**  
2** **Workfare Training Support (WTS)**
  * Singaporeans aged 35 and above (13 years and above for Persons With Disabilities) and earn not more than $2,000 per month, may enjoy subsidies up to 95% of the course fees.
**  
3** **Enhanced Training Support**   **for**   **SMEs (ETSS)**
  * SME-sponsored employees (Singaporean Citizens and PRs) may enjoy subsidies up to 90% of the course fees. For more details, click on Enhanced Training Support for SMEs.
  
Course attendee is eligible for only one funding scheme.
#For company-sponsored participants, companies would need to pay upfront 30%
of the course fee to NUS-ISS and submit a training grant application for the
remaining eligible subsidies, and subsequently a claim in Skillsconnect. For
details, please refer to Skillsconnect guide 4.1 & 5.1.
This course is aligned to the National Infocomm Competency Framework (NICF)
and accredited by SSG. Absentee payroll and up to 70% SSG funding of the
course fee is available for eligible participants (Singapore Citizens and
Permanent Residents). Absentee payroll subsidy is available for eligible
companies and companies on a short work week system will receive the absentee
payroll subsidy based on their employees' current income. Please visit
www.ssg.gov.sg for full details.
  
* * *
  
"
"What are the certs obtained from 
     Problem Solving using Pattern Recognition 
 course?","**Certificate of Completion**  
  
The ISS Certificate of Completion will be issued to participants who have
attended at least 75% of the course.  
  
**WSQ Assessment**  
  
* Broad Schedule of Assessment: During the course 
* Assessment Method: Workshops and written assessment (open book) 
* Passing Criteria  - Workshop: Participants are to achieve objectives in the workshops. Written assessment: Generally, participants are to achieve above 50% in the individual written assessment. 
  
Upon passing the assessment, Statement of Attainment (SOAs) will be issued to
certify that the participant has passed the following Competency Standard(s) :  
  
* ICT-DIT-4001-1.1 Analytics and Computational Modelling 
  
Participants may need to attend additional coaching sessions and re-
assessments if they do not pass the required competency standard(s). ISS
reserves the right not to disclose any information on the course assessment
process.
  
* * *
  
"
"Can you give me an overview of 
     Intelligent Sensing and Sense Making 
?","Sensor and sensing technology has emerged as the primary enabling technology
for a wide range of applications over the past decades, and will continue to
contribute to be the core component of future technologies, such as multimedia
systems, Internet of Things, control system, as well as cross-disciplinary
applications with pattern recognition and artificial intelligence. This
intelligent sensing and sense making course presents the core theory and
algorithms of signal processing fundamentals, and practical signal processing
skills and strategies for real-world industrial implementations through
workshop sessions.  
  
In this 4-day course, participants will learn two key skills: (i) Performing
analysis of sensor data using spatial filtering and frequency and statistical
analysis; (ii) Building Intelligent systems that utilise advanced signal and
sensor data processing. At the end of this course, students will be able to
build intelligent systems such as smart machine diagnostic systems, smart
healthcare monitoring systems, etc.  
  
This course is part of the Artificial Intelligence and Graduate Certificate in
Pattern Recognition Systems Series offered by NUS-ISS.
"
"What is the 
     Intelligent Sensing and Sense Making 
 course key takeaway?","At the end of the course, the participants will be able to:  
* Identify needs of intelligent sensing technology in various industrial applications; 
* Acquire knowledge of core intelligent sensing theories, analyze various signal processing models and algorithms; 
* Design, apply and evaluate the performance of various intelligent sensing and sense making techniques. 
  
* * *
  
"
"Who should attend 
     Intelligent Sensing and Sense Making 
 course ?","This is an intermediate course and is applicable for professionals engaged in
the following areas:  
  
* Data Scientist, Software Engineer, System Architecture, who need sensor signal processing skills to design and build systems that make decisions by recognizing complex patterns in data. 
* IT professionals, who are managing projects and products related with intelligent sensing systems. 
  
"
"What are the 
     Intelligent Sensing and Sense Making 
 course pre-requsites?","* Previous knowledge of signal processing will be helpful 
* Participants should have intermediate skills in Python programming. 
* Participants without Python programming knowledge may consider attending the  Python for Data, Ops and Things  course offered by NUS-ISS. 
* Participants are required to bring their own internet enabled computing device & power charger to access and download e-courseware in PDF e-copies. We will be providing only e-courseware in PDF e-copies and will not issue any more paper copies.
  
* * *
  
"
"What will be covered in this 
     Intelligent Sensing and Sense Making 
 course?","This course will cover:  
  
* Introduction to intelligent sensing systems;
* Foundations of sensor signal processing in spatial and frequency domain;
* Statistical sensor signal analysis;
* Sensor signal processing using machine learning technique;
* Design and build sensor signal processing system to make sense of sensor data.
  
* * *
  
"
"What are the 
     Intelligent Sensing and Sense Making 
 course fees?","#### Self-sponsored
|
International Participants ****
|
S'poreans and PRs  
(aged 21 and above)
|
SkillsFuture Mid-Career Enhanced Subsidy1  
(S'poreans aged 40 and above)
|
Workfare Training Support2  
(S'poreans aged 35 and above, and earn ≤ $2,000 per month) ****  
  
---|---|---|---|---  
  
Full course fee
|
S$3600
|
S$3600
|
S$3600
|
S$3600  
  
SSG grant
|
-
|
(S$2520)
|
(S$2520)
|
(S$2520)  
  
Nett course fee
|
S$3600
|
S$1080
|
S$1080
|
S$1080  
  
7% GST on nett course fee
|
S$252
|
S$75.60
|
S$75.60
|
S$75.60  
  
Total nett course fee payable, including GST
|
S$3852
|
S$1155.60
|
S$1155.60
|
S$1155.60  
  
Less additional funding if eligible under various schemes
|
-
|
-
|
(S$720)
|
(S$900)  
  
**Total nett course fee payable, including GST** , after additional funding
from the various funding schemes
|
**S$3852**
|
**S$1155.60**
|
**S$435.60**
|
**S$255.60**  
  
  
Singaporeans aged 25 and above can use their SkillsFuture Credit to pay for
course fees, apart from government subsidies. For more information, click
here.  
  
#### Company-sponsored
|
International Participants ****
|
S'poreans and PRs  
(aged 21 and above)
|
SkillsFuture Mid-Career Enhanced Subsidy1  
(S'poreans aged 40 and above)
|
Workfare Training Support2  
(S'poreans aged 35 and above, and earn ≤ $2,000 per month) ****
|
Enhanced Training Support for SMEs3 ****
|
Notes ****  
  
---|---|---|---|---|---|---  
  
Full course fee
|
S$3600
|
S$3600
|
S$3600
|
S$3600
|
S$3600
|  
  
SSG grant
|
-
|
(S$2520)
|
(S$2520)
|
(S$2520)
|
(S$2520)
|  
  
Nett course fee
|
S$3600
|
S$1080
|
S$1080
|
S$1080
|
S$1080
|  
  
7% GST on nett course fee
|
S$252
|
S$75.60
|
S$75.60
|
S$75.60
|
S$75.60
|  
  
**Total nett course fee payable, including GST**
|
**S$3852**
|
**S$1155.60**
|
**S$1155.60**
|
**S$1155.60**
|
**S$1155.60**
|
**Fee payable to NUS-ISS**  
  
Less additional funding if eligible under various schemes#  
(company needs to submit training grant and claim via Skillsconnect)
|
-
|
-
|
(S$720)
|
(S$900)
|
(S$720)
|  
  
Total nett course fee payable, including GST, after additional funding from
the various funding schemes
|
-
|
-
|
S$435.60
|
S$255.60
|
S$435.60
|
Actual financial outlay by company  
  
### Various Funding Schemes
**1** **Mid-Career Enhanced Subsidy**
  * Singaporeans aged 40 and above may enjoy subsidies up to 90% of the course fees.
**  
2** **Workfare Training Support (WTS)**
  * Singaporeans aged 35 and above (13 years and above for Persons With Disabilities) and earn not more than $2,000 per month, may enjoy subsidies up to 95% of the course fees.
**  
3** **Enhanced Training Support**   **for**   **SMEs (ETSS)**
  * SME-sponsored employees (Singaporean Citizens and PRs) may enjoy subsidies up to 90% of the course fees. For more details, click on Enhanced Training Support for SMEs.
  
Course attendee is eligible for only one funding scheme.
#For company-sponsored participants, companies would need to pay upfront 30%
of the course fee to NUS-ISS and submit a training grant application for the
remaining eligible subsidies, and subsequently a claim in Skillsconnect. For
details, please refer to Skillsconnect guide 4.1 & 5.1.
This course is aligned to the National Infocomm Competency Framework (NICF)
and accredited by SSG. Absentee payroll and up to 70% SSG funding of the
course fee is available for eligible participants (Singapore Citizens and
Permanent Residents). Absentee payroll subsidy is available for eligible
companies and companies on a short work week system will receive the absentee
payroll subsidy based on their employees' current income. Please visit
www.ssg.gov.sg for full details.
  
* * *
  
"
"What are the certs obtained from 
     Intelligent Sensing and Sense Making 
 course?","**Certificate of Completion**  
The ISS Certificate of Completion will be issued to participants who have
attended at least 75% of the course.  
  
**WSQ Assessment  
**
* Broad Schedule of Assessment: During the course 
* Assessment Method: Workshops and written assessment (open book) 
* Passing Criteria - Workshop: Participants are to achieve objectives in the workshops.Written assessment: Generally, participants are to achieve above 50% in the individual written assessment. 
  
Upon passing the assessment, Statement of Attainment (SOAs) will be issued to
certify that the participant has passed the following Competency Standard(s):  
  
* ICT-DIT-4001-1.1 Analytics and Computational Modelling 
  
Participants may need to attend additional coaching sessions and re-
assessments if they do not pass the required competency standard(s). ISS
reserves the right not to disclose any information on the course assessment
process.
  
* * *
  
"
"Can you give me an overview of 
     Pattern Recognition and Machine Learning Systems 
?","Machine learning uses statistical techniques to give computers the ability to
learn with data without being explicitly programmed. With the most recent
breakthrough in the area of deep learning, machine learning has made a big
leap. Deep learning has enabled many practical applications in the areas of
computer vision, natural language processing, etc.
There are many machine learning techniques available to develop intelligent
systems and solve real-world complex problems. In this new era of AI and
machine learning, it is important for IT professionals especially AI engineers
to acquire the cutting-edge knowledge and skills in this area.
This course will be useful for IT and AI professionals to acquire advanced
pattern recognition and machine learning techniques, especially deep learning
techniques. Participants will learn how to select and apply the most suitable
machine learning techniques to solve the given problems and develop
intelligent systems. This course covers general principles and techniques with
a unique focus on practical applications.
This course is part of the Artificial Intelligence and Graduate Certificate in
Pattern Recognition Systems Series offered by NUS-ISS.
"
"What is the 
     Pattern Recognition and Machine Learning Systems 
 course key takeaway?","At the end of the course, participants will be able to:  
  
* Assess and compare the suitability of advanced pattern recognition and machine learning techniques across a range of problem domains 
* Apply deep learning and other advanced machine learning techniques to solve given problems 
* Build intelligent systems using deep learning and other advanced pattern recognition techniques 
* Analyse the results and suggest possible improvements 
  
* * *
  
"
"Who should attend 
     Pattern Recognition and Machine Learning Systems 
 course ?","This course is for:
* IT professionals who need to apply pattern recognition and machine learning techniques to develop intelligent systems. 
* IT professionals who need to assess and compare pattern recognition and machine learning techniques. 
* Domain specialists and anyone planning to undertake pattern recognition and machine learning projects. 
  
"
"What are the 
     Pattern Recognition and Machine Learning Systems 
 course pre-requsites?","**  
It is advisable that participants have previously taken Problem Solving
using Pattern Recognition  or have equivalent knowledge.
  
* * *
  
"
"What will be covered in this 
     Pattern Recognition and Machine Learning Systems 
 course?","* Intro to Pattern Recognition and Machine Learning Systems 
* Neural Network Basics 
* Neural Network Modeling and Design 
* Deep Learning Systems 
* Convolutional Neural Networks 
* Recurrent Neural Networks 
* Hybrid and Ensemble Approaches 
* Practical case studies and workshops 
  
* * *
  
"
"What are the 
     Pattern Recognition and Machine Learning Systems 
 course fees?","#### Self-sponsored
|
International Participants ****
|
S'poreans and PRs  
(aged 21 and above)
|
SkillsFuture Mid-Career Enhanced Subsidy1  
(S'poreans aged 40 and above)
|
Workfare Training Support2  
(S'poreans aged 35 and above, and earn ≤ $2,000 per month) ****  
  
---|---|---|---|---  
  
Full course fee
|
S$4500
|
S$4500
|
S$4500
|
S$4500  
  
SSG grant
|
-
|
(S$3150)
|
(S$3150)
|
(S$3150)  
  
Nett course fee
|
S$4500
|
S$1350
|
S$1350
|
S$1350  
  
7% GST on nett course fee
|
S$315
|
S$94.50
|
S$94.50
|
S$94.50  
  
Total nett course fee payable, including GST
|
S$4815
|
S$1444.50
|
S$1444.50
|
S$1444.50  
  
Less additional funding if eligible under various schemes
|
-
|
-
|
(S$900)
|
(S$1125)  
  
**Total nett course fee payable, including GST** , after additional funding
from the various funding schemes
|
**S$4815**
|
**S$1444.50**
|
**S$544.50**
|
**S$319.50**  
  
  
Singaporeans aged 25 and above can use their SkillsFuture Credit to pay for
course fees, apart from government subsidies. For more information, click
here.  
  
#### Company-sponsored
|
International Participants ****
|
S'poreans and PRs  
(aged 21 and above)
|
SkillsFuture Mid-Career Enhanced Subsidy1  
(S'poreans aged 40 and above)
|
Workfare Training Support2  
(S'poreans aged 35 and above, and earn ≤ $2,000 per month) ****
|
Enhanced Training Support for SMEs3 ****
|
Notes ****  
  
---|---|---|---|---|---|---  
  
Full course fee
|
S$4500
|
S$4500
|
S$4500
|
S$4500
|
S$4500
|  
  
SSG grant
|
-
|
(S$3150)
|
(S$3150)
|
(S$3150)
|
(S$3150)
|  
  
Nett course fee
|
S$4500
|
S$1350
|
S$1350
|
S$1350
|
S$1350
|  
  
7% GST on nett course fee
|
S$315
|
S$94.50
|
S$94.50
|
S$94.50
|
S$94.50
|  
  
**Total nett course fee payable, including GST**
|
**S$4815**
|
**S$1444.50**
|
**S$ **1444.50****
|
**S$ **1444.50****
|
**S$ **1444.50****
|
**Fee payable to NUS-ISS**  
  
Less additional funding if eligible under various schemes#  
(company needs to submit training grant and claim via Skillsconnect)
|
-
|
-
|
(S$900)
|
(S$1125)
|
(S$900)
|  
  
Total nett course fee payable, including GST, after additional funding from
the various funding schemes
|
-
|
-
|
S$544.50
|
S$319.50
|
S$544.50
|
Actual financial outlay by company  
  
### Various Funding Schemes
**1** **Mid-Career Enhanced Subsidy**
  * Singaporeans aged 40 and above may enjoy subsidies up to 90% of the course fees.
**  
2** **Workfare Training Support (WTS)**
  * Singaporeans aged 35 and above (13 years and above for Persons With Disabilities) and earn not more than $2,000 per month, may enjoy subsidies up to 95% of the course fees.
**  
3** **Enhanced Training Support**   **for**   **SMEs (ETSS)**
  * SME-sponsored employees (Singaporean Citizens and PRs) may enjoy subsidies up to 90% of the course fees. For more details, click on Enhanced Training Support for SMEs.
  
Course attendee is eligible for only one funding scheme.
#For company-sponsored participants, companies would need to pay upfront 30%
of the course fee to NUS-ISS and submit a training grant application for the
remaining eligible subsidies, and subsequently a claim in Skillsconnect. For
details, please refer to Skillsconnect guide 4.1 & 5.1.
This course is aligned to the National Infocomm Competency Framework (NICF)
and accredited by SSG. Absentee payroll and up to 70% SSG funding of the
course fee is available for eligible participants (Singapore Citizens and
Permanent Residents). Absentee payroll subsidy is available for eligible
companies and companies on a short work week system will receive the absentee
payroll subsidy based on their employees' current income. Please visit
www.ssg.gov.sg for full details.
  
* * *
  
"
"What are the certs obtained from 
     Pattern Recognition and Machine Learning Systems 
 course?","**Certificate of Completion**  
  
The ISS Certificate of Completion will be issued to participants who have
attended at least 75% of the course.  
  
**WSQ Assessment**  
* Broad Schedule of Assessment: During the course 
* Assessment Method: Workshops and written assessment (open book) 
* Passing Criteria - Workshop: Participants are to achieve objectives in the workshops. Written assessment: Generally, participants are to achieve above 50% in the individual written assessment. 
  
Upon passing the assessment, Statement of Attainment (SOAs) will be issued to
certify that the participant has passed the following Competency Standard(s) :  
  
* ICT-DIT-5001-1.1 Analytics and Computational Modelling 
  
Participants may need to attend additional coaching sessions and re-
assessments if they do not pass the required competency standards. ISS
reserves the right not to disclose any information on the course assessment
process.
  
* * *
  
"
"Can you give me an overview of 
     Vision Systems 
?","This 5-day intensive course will provide participants with the comprehensive
knowledge of computer vision methods and technologies, and the practical
skills to design and build vision systems to solve real-world problems.
This course will benefit engineers, scientists, and project management
professionals who need to design, develop, implement and evaluate software and
hardware solutions in various applications of vision systems. Participants
will benefit from a careful balance of lectures and practical workshops, and
some of the topics covered will include concepts and techniques for vision
system, video modelling and representation, video processing and analysis,
feature extraction and representation, vision system using machine learning
such as detection, recognition, segmentation, design, build and evaluate real-
time vision system, etc.
This course is part of the Artificial Intelligence and Graduate Certificate in
Intelligent Sensing Systems Series offered by NUS-ISS.
"
"What is the 
     Vision Systems 
 course key takeaway?","Upon completion of the course, students will be able to:  
  
* Identify the requirements for vision systems in various industrial applications 
* Understand the fundamentals of computer vision technology and core vision analytics theories and algorithms
* Design and apply vision analytics algorithms to solve industrial use-case scenarios
* Design and build vision systems in domains such as security surveillance, manufacture, consumer electronic, healthcare, urban solution.
* Assess the performance and usefulness of various vision systems 
  
* * *
  
"
"Who should attend 
     Vision Systems 
 course ?","This is an intermediate course, suitable for professionals interested in
vision systems.  
  
* Data scientists who need domain knowledge in vision systems to add more value and insights to their data analytics tasks.
* Engineers who need to design, develop, implement and evaluate software and hardware solutions in various applications of vision systems.
* Project managers who are managing projects and products related with vision systems. 
* Working professionals who are seeking to refresh or strengthen existing skills in vision systems.
  
  
"
"What are the 
     Vision Systems 
 course pre-requsites?","  
  
This is an intensive, intermediate course.  
  
* Participants should have basic understanding of linear algebra, vector calculus and probability. Previous knowledge of visual computing or signal processing will be helpful.
* Participants should have intermediate skills in Python programming and/or OpenCV programming
* Participants without Python programming knowledge may consider attending the Python for Data, Ops and Things course offered by NUS-ISS. 
  
  
**Note  
**  
Participants are required to bring their own internet enabled computing device
& power charger to access and download e-courseware in PDF e-copies. We will
be providing only e-courseware in PDF e-copies and will not issue any more
paper copies  
  
* * *
  
"
